courseid,chapterid,sectionid,unitid,subunitid,-,topic,-,chapter,-,Cognitive level,-,description_of_topic,-
2,5,1,3,,,Interrupt‐driven I/O,,Interfacing and Communication,,Explain,,,
2,5,4,,,,"Interrupt structures: vectored and prioritized, interrupt acknowledgement [Shared with OS]",,Interfacing and Communication,,Explain,,,
2,5,5,,,,"External storage, physical organization and drives [Shared with OS]",,Interfacing and Communication,,Explain,,,
2,5,6,,,,Buses fundamentals [Shared with OS and SPD],,Interfacing and Communication,,Explain,,,
2,5,6,1,,,Bus protocols,,Interfacing and Communication,,Explain,,,
2,5,6,2,,,Arbitration,,Interfacing and Communication,,Explain,,,
2,5,6,3,,,Direct‐memory access (DMA),,Interfacing and Communication,,Explain,,,
2,5,7,,,,Network‐on‐chip (NoC),,Interfacing and Communication,,Explain,,,
2,6,,,,,Functional Organization,,Functional Organization,,,,,
2,6,1,,,,"Implementation of simple datapaths, including instruction pipelining, hazard detection and resolution",,Functional Organization,,Develop,,,
2,6,2,,,,Control unit,,Functional Organization,,Develop,,,
2,6,2,1,,,Hardwired implementation,,Functional Organization,,Develop,,,
2,6,2,2,,,Microprogrammed realization,,Functional Organization,,Develop,,,
2,6,3,,,,Instruction pipelining,,Functional Organization,,Explain,,,
2,6,4,,,,Introduction tinstruction‐level parallelism (ILP),,Functional Organization,,Explain,,,
2,7,,,,,Performance and Energy Efficiency,,Performance and Energy Efficiency,,,,,
2,7,1,,,,"Performance‐energy evaluation (introduction): performance, power consumption, memory and communication costs",,Performance and Energy Efficiency,,Evaluate,,,
2,7,2,,,,"Branch prediction, speculative execution, out‐of‐order execution, Tomasulo's algorithm",,Performance and Energy Efficiency,,Evaluate,,,
2,7,3,,,,Prefetching ,,Performance and Energy Efficiency,,Evaluate,,,
2,7,4,,,,Enhancements for vector processors and GPUs,,Performance and Energy Efficiency,,Explain,,,
2,7,5,,,,Hardware support for Multithreading,,Performance and Energy Efficiency,,Explain,,,
2,7,5,1,,,Race conditions,,Performance and Energy Efficiency,,Explain,,,
2,7,5,2,,,Lock implementations,,Performance and Energy Efficiency,,Explain,,,
2,7,5,3,,,Point‐to‐point synchronization,,Performance and Energy Efficiency,,Explain,,,
2,7,5,4,,,Barrier implementation,,Performance and Energy Efficiency,,Explain,,,
2,7,5,,,,Scalability,,Performance and Energy Efficiency,,Explain,,,
2,7,6,,,,"Alternative architectures, such as VLIW/EPIC, accelerators and other special‐purpose processors",,Performance and Energy Efficiency,,Explain,,,
2,7,7,,,,Dynamic voltage and frequency scaling (DVFS),,Performance and Energy Efficiency,,Explain,,,
2,7,8,,,,Dark Silicon,,Performance and Energy Efficiency,,Explain,,,
2,8,,,,,Heterogeneous Architectures,,Heterogeneous Architectures,,Explain,,,
2,8,1,,,,"SIMD and MIMD architectures (e.g. General‐Purpose GPUs, TPUs and NPUs)",,Heterogeneous Architectures,,Explain,,,
2,8,2,,,,Heterogeneous memory system,,Heterogeneous Architectures,,Explain,,,
2,8,2,1,,,Shared memory versus distributed memory,,Heterogeneous Architectures,,Explain,,,
2,8,2,2,,,Volatile vs non‐volatile memory,,Heterogeneous Architectures,,Explain,,,
2,8,2,3,,,Coherence protocols,,Heterogeneous Architectures,,Explain,,,
2,8,3,,,,Domain‐Specific Architectures (DSAs),,Heterogeneous Architectures,,Explain,,,
2,8,3,1,,,Machine Learning Accelerator,,Heterogeneous Architectures,,Explain,,,
2,8,3,2,,,In‐networking computing,,Heterogeneous Architectures,,Explain,,,
2,8,3,3,,,Embedded systems for emerging applications,,Heterogeneous Architectures,,Explain,,,
2,8,3,4,,,Neuromorphic computing,,Heterogeneous Architectures,,Explain,,,
2,8,4,,,,Packaging and integration solutions such as 3DIC and Chiplets,,Heterogeneous Architectures,,Explain,,,
2,9,,,,,Quantum Architectures,,Quantum Architectures,,Explain,,,
2,9,1,,,,Principles,,Quantum Architectures,,Explain,,,
2,9,1,1,,,The wave‐particle duality principle,,Quantum Architectures,,Explain,,,
2,9,1,2,,,The uncertainty principle in the double‐slit experiment,,Quantum Architectures,,Explain,,,
2,9,1,3,,,What is a Qubit? Superposition and measurement. Photons as qubits.,,Quantum Architectures,,Explain,,,
2,9,1,4,,,Systems of twqubits. Entanglement. Bell states. The No‐Signaling theorem.,,Quantum Architectures,,Explain,,,
2,9,2,,,,"Axioms of QM: superposition principle, measurement axiom, unitary evolution",,Quantum Architectures,,Explain,,,
2,9,3,,,,"Single qubit gates for the circuit model of quantum computation: X, Z, H.",,Quantum Architectures,,Explain,,,
2,9,4,,,,Twqubit gates and tensor products. Working with matrices.,,Quantum Architectures,,Explain,,,
2,9,5,,,,The No‐Cloning Theorem. The Quantum Teleportation protocol.,,Quantum Architectures,,Explain,,,
2,9,6,,,,Algorithms,,Quantum Architectures,,Explain,,,
2,9,6,1,,,"Simple quantum algorithms: Bernstein‐Vazirani, Simon’s algorithm.",,Quantum Architectures,,Explain,,,
2,9,6,2,,,Implementing Deutsch‐Josza with Mach‐Zehnder Interferometers.,,Quantum Architectures,,Explain,,,
2,9,6,3,,,Quantum factoring (Shor’s Algorithm),,Quantum Architectures,,Explain,,,
2,9,6,4,,,Quantum search (Grover’s Algorithm),,Quantum Architectures,,Explain,,,
2,9,7,,,,Implementation aspects,,Quantum Architectures,,Explain,,,
2,9,7,1,,,The physical implementation of qubits (there are currently nine qubit modalities),,Quantum Architectures,,Explain,,,
2,9,7,2,,,Classical control of a Quantum Processing Unit (QPU),,Quantum Architectures,,Explain,,,
2,9,7,3,,,Error mitigation and control. NISQ and beyond.,,Quantum Architectures,,Explain,,,
2,9,8,,,,Emerging Applications,,Quantum Architectures,,Explain,,,
2,9,8,1,,,Post‐quantum encryption,,Quantum Architectures,,Explain,,,
2,9,8,2,,,The Quantum Internet,,Quantum Architectures,,Explain,,,
2,9,8,3,,,Adiabatic quantum computation (AQC) and quantum annealing,,Quantum Architectures,,Explain,,,
