courseid,chapterid,sectionid,unitid,subunitid,-,topic,-,chapter,-,Cognitive level,-,description_of_topic,-
5,4,5,,,,System commands,,Scripting,,Develop,,"System commands are commands or programs provided by the operating system or shell environment that perform various system-level tasks, such as managing files, processes, and system configuration.",
5,4,6,,,,Environment variables,,Scripting,,Develop,,Environment variables are variables that are part of the operating system's environment and are accessible to all programs running on the system. ,
5,4,7,,,,File test operators,,Scripting,,Develop,,"File test operators are operators used in scripting languages to test various attributes or properties of files, such as existence, type, permissions, and size.",
5,4,8,,,,Data structures,,Scripting,,Develop,,Data structures are structures or formats used to organize and store data efficiently. ,
5,4,8,1,,,Arrays and lists,,Scripting,,Develop,,"Arrays and lists are ordered collections of elements, where elements can be accessed by their index or position in the collection. ",
5,4,8,2,,,Slices,,Scripting,,Develop,,Slices are a feature found in some programming languages that allow you to extract a contiguous subset of elements from an array or list.,
5,4,8,3,,,List Comprehensions,,Scripting,,Develop,,List comprehensions are a concise way to create lists in some programming languages by applying an expression to each element of an iterable and filtering the results based on a condition.,
5,4,9,,,,Regular expressions,,Scripting,,Develop,,Regular expressions are patterns used to match and manipulate text strings.,
5,4,10,,,,Dynamic typing,,Scripting,,Develop,,Dynamic typing is a feature of some programming languages where variables are not bound to a specific data type at compile time but can instead hold values of any type during runtime.,
5,4,11,,,,Function declarations,,Scripting,,Develop,,Function declarations define named blocks of code that can be called or invoked to perform a specific task.,
5,4,12,,,,Processes and threads,,Scripting,,Develop,,Processes and threads are units of execution in a computer system.,
5,4,13,,,,Code objects,,Scripting,,Develop,,Code objects are objects that represent compiled code in memory.,
5,5,,,,,Event-driven and Reactive Programming ,,Event-driven and Reactive Programming ,,Develop,,Event-driven and reactive programming are two programming paradigms that focus on handling and responding to events or changes in a system.,
5,5,1,,,,Procedural programming vs. reactive programming: advantages of reactive programming in capturing events,,Event-driven and Reactive Programming ,,Develop,,,
5,5,2,,,,"Components of reactive programming: event-source, event signals, listeners and dispatchers, event objects, adapters, event-handlers",,Event-driven and Reactive Programming ,,Develop,,,
5,5,3,,,,Behavior model of event-based programming,,Event-driven and Reactive Programming ,,Develop,,,
5,5,4,,,,"Canonical uses such as GUls, mobile devices, robots, servers",,Event-driven and Reactive Programming ,,Develop,,,
5,5,5,,,,Reactive programs as state transition system,,Event-driven and Reactive Programming ,,Develop,,,
5,5,6,,,,Using a reactive framework,,Event-driven and Reactive Programming ,,Develop,,,
5,5,6,1,,,Defining event handlers/listeners,,Event-driven and Reactive Programming ,,Develop,,,
5,5,6,2,,,Parameterization of event senders and event arguments,,Event-driven and Reactive Programming ,,Develop,,,
5,5,6,3,,,Externally-generated events and program-generated events,,Event-driven and Reactive Programming ,,Develop,,,
5,5,7,,,,"Separation of model, view, and controller",,Event-driven and Reactive Programming ,,Develop,,,
5,6,,,,,Parallel and Distributed Computing ,,Parallel and Distributed Computing ,,,,Parallel and distributed computing are two related but distinct approaches to leveraging multiple computing resources to solve computational tasks.,
5,6,1,,,,Safety and liveness,,Parallel and Distributed Computing ,,Develop ,,"Safety ensures that undesirable states or behaviors do not occur, while liveness ensures that desirable states or behaviors eventually occur.",
5,6,1,1,,,Race conditions,,Parallel and Distributed Computing ,,Develop ,,Occur when the outcome of a program depends on the relative timing or interleaving of multiple concurrent executions.,
5,6,1,2,,,Dependencies/preconditions,,Parallel and Distributed Computing ,,Develop ,,Conditions or requirements that must be satisfied before a certain operation can be performed.,
5,6,1,3,,,Fault models,,Parallel and Distributed Computing ,,Develop ,,Models that describe the types of faults or failures that can occur in a system.,
5,6,1,4,,,Termination,,Parallel and Distributed Computing ,,Develop ,,Ensures that a program eventually halts or completes its execution.,
5,6,2,,,,Parallel programming paradigms,,Parallel and Distributed Computing ,,Develop ,,"Approaches or models for writing parallel programs, such as shared-memory multiprocessing, message passing, and data parallelism.",
5,6,2,1,,,Actor models,,Parallel and Distributed Computing ,,Develop ,,A programming paradigm where concurrent entities (actors) communicate via message passing.,
5,6,2,2,,,Task,,Parallel and Distributed Computing ,,Develop ,,A unit of work or computation that can be executed concurrently with other tasks.,
5,6,2,3,,,Message passing,,Parallel and Distributed Computing ,,Develop ,,Communication mechanism where processes or threads exchange messages to synchronize and share data.,
5,6,2,4,,,Partitioned global address space,,Parallel and Distributed Computing ,,Develop ,,"A parallel programming model where each processing unit has its own memory space, but can access data in the global address space.",
5,6,2,5,,,Procedural and reactive models,,Parallel and Distributed Computing ,,Develop ,,"Procedural models define a sequence of steps to be executed, while reactive models respond to external stimuli or events.",
5,6,2,6,,,synchronous/asynchronous,,Parallel and Distributed Computing ,,Develop ,,"Synchronous operations block until completion, while asynchronous operations allow the program to continue executing while the operation completes in the background.",
5,6,2,7,,,programming absractions,,Parallel and Distributed Computing ,,Develop ,,"Higher-level constructs or APIs that simplify parallel programming, such as futures, promises, and async/await.",
5,6,2,8,,,Data parallelism,,Parallel and Distributed Computing ,,Develop ,,Parallelization technique where the same operation is applied to multiple data elements concurrently.,
5,6,3,,,,Semantics,,Parallel and Distributed Computing ,,Develop ,,The meaning or interpretation of a program's behavior or execution.,
5,6,3,1,,,Commutativity,,Parallel and Distributed Computing ,,Develop ,,Property where the order of operations does not affect the result.,
5,6,3,2,,,Ordering,,Parallel and Distributed Computing ,,Develop ,,Establishing a total or partial order among operations or events.,
5,6,3,3,,,Independence,,Parallel and Distributed Computing ,,Develop ,,Property where the execution of one operation does not affect the outcome of another operation.,
5,6,3,4,,,Consistency,,Parallel and Distributed Computing ,,Develop ,,Ensures that concurrent executions produce results that are equivalent to some serial execution.,
5,6,3,5,,,Atomicity,,Parallel and Distributed Computing ,,Develop ,,Property where a sequence of operations appears indivisible or all-or-nothing.,
5,6,3,6,,,Consensus,,Parallel and Distributed Computing ,,Develop ,,Agreement among multiple processes on a single value or decision.,
5,6,4,,,,Execution control,,Parallel and Distributed Computing ,,Develop ,,"Mechanisms for controlling the execution of concurrent operations, such as locks, synchronization primitives, and barriers.",
5,6,4,1,,,Locks,,Parallel and Distributed Computing ,,Develop ,,Synchronization mechanism used to restrict access to shared resources.,
5,6,4,2,,,Async await,,Parallel and Distributed Computing ,,Develop ,,"Language feature for asynchronous programming, where functions can pause execution until asynchronous operations complete.",
5,6,4,3,,,Promises,,Parallel and Distributed Computing ,,Develop ,,Abstraction for representing asynchronous operations and their results.,
5,6,5,,,,Communication and coordination,,Parallel and Distributed Computing ,,Develop ,,Techniques for managing communication and synchronization between concurrent processes or threads.,
5,6,5,1,,,Message-passing,,Parallel and Distributed Computing ,,Develop ,,A communication paradigm in concurrent programming where processes or threads communicate by sending and receiving messages.,
5,6,5,2,,,Shared memory,,Parallel and Distributed Computing ,,Develop ,,Another communication paradigm where multiple processes or threads share a common address space,
5,6,5,3,,,cobegin-coend,,Parallel and Distributed Computing ,,Develop ,,A construct used in concurrent programming to denote the beginning and end of a parallel block of code.,
5,6,5,4,,,Monitors,,Parallel and Distributed Computing ,,Develop ,,A synchronization construct used to control access to shared resources in concurrent programming.,
5,6,5,5,,,Channels,,Parallel and Distributed Computing ,,Develop ,,Communication primitives for exchanging messages between concurrent entities.,
5,6,5,6,,,Threads,,Parallel and Distributed Computing ,,Develop ,,Lightweight units of execution that can run concurrently within a process.,
5,6,5,7,,,Guards,,Parallel and Distributed Computing ,,Develop ,,Conditions or predicates that control the execution of guarded blocks of code in concurrent systems.,
5,6,6,,,,Futures,,Parallel and Distributed Computing ,,Explain,,Futures are a programming abstraction commonly used in concurrent and asynchronous programming to represent the result of an asynchronous operation that hasn't completed yet.,
5,6,7,,,,"Language support for data parallelism such as forall, map/reduce",,Parallel and Distributed Computing ,,Explain,,,
5,6,8,,,,Loop unrolling,,Parallel and Distributed Computing ,,Explain,,,
5,6,9,,,,Effect of memory-consistency models on language semantics and correct code generation,,Parallel and Distributed Computing ,,Explain,,,
5,6,10,,,,Representational State Transfer Application,,Parallel and Distributed Computing ,,Explain,,,
5,6,11,,,,Programming Interfaces (REST APIs),,Parallel and Distributed Computing ,,Explain,,,
5,6,12,,,,"Technologies and approaches: cloud computing, high performance computing, quantum computing, ubiquitous computing",,Parallel and Distributed Computing ,,Explain,,,
5,6,13,,,,Overheads of message passing,,Parallel and Distributed Computing ,,Explain,,,
5,6,14,,,,Granularity of program for efficient exploitation of concurrency.,,Parallel and Distributed Computing ,,Explain,,,
5,6,15,,,,Concurrency and other programming paradigms,,Parallel and Distributed Computing ,,Explain,,"e.g., functional",
5,7,,,,,Type Systems,,Type Systems,,Develop,,Type systems are a fundamental concept in programming languages and serve as a mechanism for classifying and enforcing the properties of data and expressions within a program.,
5,7,1,,,,A type as a set of values together with a set of operations,,Type Systems,,Develop,,,
5,7,1,1,,,Primitive types ,,Type Systems,,Develop,,"e.g., numbers, Booleans",
5,7,1,2,,,Compound types built from other types,,Type Systems,,Develop,,"(e.g., records, unions, arrays, lists, functions, references) using set operations",
5,7,2,,,,"Association of types tvariables, arguments, results, and fields",,Type Systems,,Develop,,,
5,7,3,,,,Type safety as an aspect of program correctness,,Type Systems,,Develop,,,
5,7,4,,,,Type safety and errors caused by using values inconsistently given their intended types,,Type Systems,,Develop,,,
5,7,5,,,,Statically-typed vs dynamically-typed programming languages,,Type Systems,,Develop,,,
5,7,6,,,,Type equivalence: structural vs name equivalence,,Type Systems,,Develop,,,
5,7,7,,,,Goals and limitations of static and dynamic typing,,Type Systems,,Develop,,Detecting and eliminating errors as early as possible,
5,7,8,,,,Generic types (parametric polymorphism),,Type Systems,,Develop,,,
5,7,8,1,,,Definition and advantages of polymorphism,,Type Systems,,Develop,,"parametric, subtyping, overloading and coercion",
5,7,8,2,,,Comparison of monomorphic and polymorphic types,,Type Systems,,Develop,,,
5,7,8,3,,,Comparison with ad-hoc polymorphism (overloading) and subtype polymorphism,,Type Systems,,Develop,,,
5,7,8,4,,,Generic parameters and typing,,Type Systems,,Develop,,,
5,7,8,5,,,Use of generic libraries such as collectlons,,Type Systems,,Develop,,,
5,7,8,6,,,Comparison with ad hoc polymorphism (overloading) and subtype polymorphism,,Type Systems,,Develop,,,
5,7,8,7,,,Prescriptive vs. descriptive polymorphism,,Type Systems,,Develop,,,
5,7,8,8,,,Implementation models of polymorphic types,,Type Systems,,Develop,,,
5,7,9,,,,Complementary benefits of static and dynamic typing,,Type Systems,,Develop,,,
5,7,9,1,,,Errors early vs. errors late/avoided,,Type Systems,,Develop,,,
5,7,9,2,,,Enforce invariants during code development and code maintenance vs. postpone typing decisions while prototyping and conveniently allow flexible coding patterns such as heterogeneous collections,,Type Systems,,Develop,,,
5,7,9,3,,,Typing rules,,Type Systems,,Develop,,"Rules for function, product, and sum types",
5,7,9,4,,,Alternative type systems such as Hindley-Miller and Grant-Reynolds type systems. ,,,,,,,
5,7,9,5,,,Avoid misuse of code vs. allow more code reuse,,Type Systems,,Develop,,,
5,7,9,6,,,Detect incomplete programs vs. allow incomplete programs trun,,Type Systems,,Develop,,,
5,7,9,7,,,Relationship tstatic analysis,,Type Systems,,Develop,,,
5,7,9,8,,,Decidability,,Type Systems,,Develop,,,
5,7,9,9,,,"Use of sophisticated(complex) type systems, e.g.,Rust.",,Type Systems,,Develop,,,
5,8,,,,,Language Translation and Execution ,,Language Translation and Execution ,,,,"Language translation and execution are essential processes in the lifecycle of a software program, enabling the transformation of human-readable code into machine-executable instructions. ",
5,8,1,,,,Interpretation vs. compilation tnative code vs. compilation tportable intermediate representation,,Language Translation and Execution ,,Explain,,,
5,8,2,,,,Language translation pipeline,,Language Translation and Execution ,,Explain,,"syntax analysis, parsing, optional type-checking, translation/code generation and optimization, linking, loading, execution",
5,8,2,1,,,BNF and extended BNF representation of context-free grammar,,Language Translation and Execution ,,Explain,,,
5,8,2,2,,,Parse tree using a simple sentence ,,Language Translation and Execution ,,Explain,,such as arithmetic expression or if-then-else statement,
5,8,2,3,,,Ambiguity in Parsing due tlack of precedence order and resolution,,Language Translation and Execution ,,Explain,,,
5,8,2,4,,,Execution as native code or within a virtual machine,,Language Translation and Execution ,,Explain,,,
5,8,2,5,,,"Alternatives like dynamic loading and dynamic (or ""just-in-time"") code generation",,Language Translation and Execution ,,Explain,,,
5,8,3,,,,Control-flow diagrams using selection and iteration,,Language Translation and Execution ,,Explain,,,
5,8,4,,,,"Data structures for translation, execution, translation and code mobility ",,Language Translation and Execution ,,Explain,,"such as stack, heap, aliasing (sharing using pointers), indexed sequence and string",
5,8,5,,,,"Direct, indirect and indexed access tmemory location",,Language Translation and Execution ,,Explain,,,
5,8,6,,,,Runtime representation of data abstractions ,,Language Translation and Execution ,,Explain,,"such as variables, arrays, vectors, records, pointer-based data elements such as linkedlists and trees, and objects",
5,8,7,,,,"Abstract low-level machine with simple instruction, stack and heap texplain translation and execution",,Language Translation and Execution ,,Explain,,,
5,8,8,,,,Run-time layout of memory,,Language Translation and Execution ,,Explain,,"activation record (with various pointers), static data, call-stack, heap",
5,8,8,1,,,Translating selection and iterative constructs tcontrol-flow diagrams,,Language Translation and Execution ,,Explain,,,
5,8,8,2,,,Translating control-flow diagrams tlow level abstract code,,Language Translation and Execution ,,Explain,,,
5,8,8,3,,,"Implementing loops, recursion, and tail calls",,Language Translation and Execution ,,Explain,,,
5,8,8,4,,,Translating function/procedure calls and return from calls,,Language Translation and Execution ,,Explain,,including different parameter passing mechanism using an abstract machine,
5,8,9,,,,Memory management,,Language Translation and Execution ,,Explain,,,
5,8,9,1,,,Low level allocation and accessing of high-level data structures,,Language Translation and Execution ,,Explain,,"such as basic data types, n-dimensional array, vector, record, and objects",
5,8,9,2,,,Return from procedure,,Language Translation and Execution ,,Explain,,as automatic deallocation mechanism for local data elements in the stack,
5,8,9,3,,,Manual memory management,,Language Translation and Execution ,,Explain,,"allocating, de-allocating, and reusing heap memory",
5,8,9,4,,,Automated memory management,,Language Translation and Execution ,,Explain,,garbage collection as an automated technique using the notion of reachability,
5,9,,,,,Program Representation,,Program Representation,,Explain,,Program representation refers to the internal structure or format used to represent a software program within a computer system.,
5,9,1,,,,BNF and regular expressions,,Program Representation,,Explain,,,
5,9,2,,,,Programs that take (other) programs as input,,Program Representation,,Explain,,"such as interpreters, compilers, typecheckers, documentation generators",
5,9,3,,,,Components of a language,,Program Representation,,Explain,,,
5,9,3,1,,,"Definitions of alphabets, delimiters, sentences, syntax and semantics",,Program Representation,,Explain,,,
5,9,3,2,,,Synatx vs. semantics,,Program Representation,,Explain,,,
5,9,4,,,,Types of semantics,,Program Representation,,Explain,,"operational, axiomatic, denotational, behavioral; define and use abstract syntax trees; contrast with concrete ssyntaxyntax",
5,9,5,,,,Program as a set of non-ambiguous meaningful sentences,,Program Representation,,Explain,,,
5,9,6,,,,Basic programming abstractions,,Program Representation,,Explain,,"constants, variables, declarations (including nested declarations), command, expression, assignment, selection, definite and indefinite iteration, iterators, function, procedure, modules, exception handling",
5,9,7,,,,Mutable vs.immutable variables,,Program Representation,,Explain,,advantages and disadvantages of reusing existing memory location vs. advantages of copying and keeping old values; storing partial computation vs. recomputation,
5,9,8,,,,L-values and R-values,,Program Representation,,Explain,,mapping mutable variable-name to L-values; mapping immutable variable-names to R-values,
5,9,9,,,,Types of variables,,Program Representation,,Explain,,"static, local, nonlocal, global; need and issues with nonlocal and global variables",
5,9,10,,,,Scope rules,,Program Representation,,Explain,,static vs. dynamic; visibility of variables; side-effects,
5,9,11,,,,Environment vs. store and their properties,,Program Representation,,Explain,,,
5,9,12,,,,Data and control abstraction,,Program Representation,,Explain,,,
5,9,13,,,,Mechanisms for information exchange between program units,,Program Representation,,Explain,,"nonlocal variables, global variables, parameter passing, import-export between modules",
5,9,14,,,,Types of parameter passing with simple illustrations and comparison,,Program Representation,,Explain,,"call by value, call by reference, call by value-result, call by name, call by need and their variations",
5,9,15,,,,"Side-effects induced by nonlocal variables, global variables and aliased variables",,Program Representation,,Explain,,,
5,9,16,,,,"Data structures trepresent code for execution, translation, or transmission",,Program Representation,,Explain,,,
5,9,17,,,,Low level instruction representation,,Program Representation,,Explain,,"such as virtual machine instructions, assembly language, and binary representation",
5,9,18,,,,"Lambda calculus, variable binding, and variable renaming.",,Program Representation,,Explain,,,
5,9,19,,,,String-based mobility in mobile coding.,,Program Representation,,Explain,,,
