courseid,chapterid,sectionid,unitid,subunitid,-,topic,-,chapter,-,Cognitive level,-,description_of_topic,-
4,4,,,,,Relational Databases,,Relational Databases,,Explain,,"Relational databases store data in tables consisting of rows and columns, with each row representing a record and each column representing an attribute.",
4,4,1,,,,Entity and referential integrity,,Relational Databases,,Explain,,"Candidate key, superkeys",
4,4,2,,,,Relational database design,,Relational Databases,,Explain,,"Relational database design involves identifying entities, attributes, and relationships, and then mapping them to tables, columns, and foreign keys.",
4,4,3,,,,Mapping conceptual schema ta relational schema,,Relational Databases,,Develop,,,
4,4,4,,,,Physical database design: file and storage structures,,Relational Databases,,Develop,,,
4,4,5,,,,Functional dependency Theory,,Relational Databases,,Develop,,,
4,4,6,,,,Normalization Theory,,Relational Databases,,Develop,,,
4,4,6,1,,,Decomposition of a schema; lossless‐join and dependency‐ preservation properties of a decomposition Normal forms (BCNF),,Relational Databases,,Develop,,,
4,4,6,2,,,Denormalization (for efficiency),,Relational Databases,,Develop,,Denormalization is the process of intentionally introducing redundancy into a database design to improve query performance.,
4,5,,,,,Query Construction,,Query Construction,,Develop,,"Query construction involves formulating requests to retrieve, manipulate, or analyze data from a database.",
4,5,1,,,,SQL Query Formulation,,Query Construction,,Develop,,"SQL queries consist of various clauses such as SELECT, FROM, WHERE, GROUP BY, HAVING, and ORDER BY.",
4,5,2,,,,Relational Algebra,,Query Construction,,Develop,,"Relational algebra is a theoretical framework for manipulating relational data, describing operations such as selection, projection, union, intersection, and join.",
4,5,3,,,,SQL,,Query Construction,,Develop,,SQL (Structured Query Language) is a standard language used for interacting with relational databases.,
4,5,3,1,,,Data definition including integrity and other constraints specification,,Query Construction,,Develop,,,
4,5,3,2,,,Update sublanguage,,Query Construction,,Develop,,The update sublanguage in SQL includes commands for modifying existing data in the database.,
4,6,,,,,Query Processing,,Query Processing,,Explain,,Query processing involves translating a query expressed in SQL or a similar language into a sequence of operations that can be executed by the database system.,
4,6,1,,,,Index structures,,Query Processing,,Explain,,"Index structures are data structures used to improve the efficiency of data retrieval operations, such as searching and sorting.",
4,6,1,1,,,B+ trees,,Query Processing,,Explain,,B+ trees are balanced tree data structures commonly used for indexing in databases.,
4,6,1,2,,,Hash indices: static and dynamic,,Query Processing,,Explain,,Hash indices use hash functions to map keys to locations in a data structure for efficient retrieval.,
4,6,1,3,,,Index creation in SQL,,Query Processing,,Explain,,"In SQL, indexes can be created using the CREATE INDEX statement.",
4,6,2,,,,Algorithms for query operators,,Query Processing,,Explain,,"Query operators include operations like selection, projection, joins, and sorting.",
4,6,2,1,,,External Sorting,,Query Processing,,Explain,,External sorting is a technique used to sort data that does not fit entirely in memory.,
4,6,2,2,,,Selection,,Query Processing,,Explain,,Selection is the process of filtering rows from a table based on a specified condition.,
4,6,2,3,,,Projection;with and without duplicate elimination,,Query Processing,,Explain,,Projection involves selecting specific columns from a table. Duplicate elimination removes duplicate rows from the result set.,
4,6,2,4,,,"Natural Joins: Nested loop, Sort-merge, Hash join",,Query Processing,,Explain,,Natural joins combine rows from two tables based on matching values in specified columns.,
4,6,2,5,,,Analysis of algorithm efficiency,,Query Processing,,Explain,,"Analysis of algorithm efficiency involves evaluating the performance of query processing algorithms in terms of time complexity, space complexity, and I/O costs.",
4,6,3,,,,Query transformations,,Query Processing,,Explain,,Query transformations involve rewriting queries to optimize performance or simplify execution.,
4,6,4,,,,Query optimization,,Query Processing,,Explain,,Query optimization is the process of choosing the most efficient query execution plan.,
4,6,4,1,,,Access paths,,Query Processing,,Explain,,"Access paths determine how data is accessed during query execution, such as using indexes or performing full table scans.",
4,6,4,2,,,Query plan construction,,Query Processing,,Explain,,Query plan construction involves generating an execution plan for a query based on optimization decisions.,
4,6,4,3,,,Selectivity estimation,,Query Processing,,Explain,,Selectivity estimation involves estimating the fraction of rows that satisfy a given predicate in a query.,
4,6,4,4,,,Index-only plans,,Query Processing,,Explain,,Index-only plans leverage indexes to retrieve all necessary data for a query without accessing the underlying table.,
4,6,5,,,,Database tuning: Index selection,,Query Processing,,Develop,,Database tuning involves selecting appropriate indexes to improve query performance based on workload characteristics and access patterns.,
4,6,5,1,,,Impact of indices on query performance,,Query Processing,,Develop,,Indices can significantly impact query performance by reducing the need for full table scans and improving data retrieval times.,
4,7,,,,,DBMS Internals,,DBMS Internals,,Explain,,,
4,7,1,,,,DB Buffer Management,,DBMS Internals,,Explain,,"DB buffer management involves managing the buffer pool in memory, where database pages are cached for quick access.",
4,7,2,,,,Transaction Processing,,DBMS Internals,,Explain,,"It involves grouping database operations into transactions and enforcing properties like atomicity, consistency, isolation, and durability (ACID).",
4,7,2,1,,,Isolation Levels,,DBMS Internals,,Explain,,Isolation levels define the degree to which transactions are isolated from each other.,
4,7,2,2,,,ACID,,DBMS Internals,,Explain,,"ACID stands for Atomicity, Consistency, Isolation, and Durability, which are the four properties that ensure reliable transaction processing in a DBMS.",
4,7,2,3,,,Serializability,,DBMS Internals,,Explain,,Serializability is a property of a schedule of transactions that ensures its outcome is equivalent to a serial execution of the transactions.,
4,7,3,,,,Concurrency Control: ,,DBMS Internals,,Explain,,Concurrency control mechanisms manage access to shared resources in a multi-user environment to ensure consistency while allowing for concurrent transactions.,
4,7,3,1,,,2-Phase Locking,,DBMS Internals,,Explain,,Two-phase locking is a concurrency control mechanism where transactions acquire locks in two phases: a growing phase (acquiring locks) and a shrinking phase (releasing locks).,
4,7,3,2,,,Deadlocks handling strategies,,DBMS Internals,,Explain,,Deadlocks occur when two or more transactions are waiting indefinitely for each other to release locks.,
4,7,4,,,,Recovery Manager,,DBMS Internals,,Explain,,"It includes mechanisms for logging changes to the database, checkpoints, and recovery algorithms like ARIES.",
4,7,4,1,,,Relation with Buffer Manager,,DBMS Internals,,Explain,,The buffer manager interacts closely with the recovery manager to ensure that database pages are properly written to disk and cached in memory.,
4,8,,,,,NoSQL Systems,,NoSQL Systems,,Explain,,,
4,8,1,,,,Why NoSQL?,,NoSQL Systems,,Explain,,e.g. Impedance mismatch between Application [CRUD] and RDBMS,
4,8,2,,,,Key‐Value and Document data model ,,NoSQL Systems,,Explain,,,
