courseid,chapterid,sectionid,unitid,subunitid,-,topic,-,chapter,-,Cognitive level,-,description_of_topic,-
15,4,4,,,-,Integration techniques,-,Differentials and integrals,-,Understand,-,"Integration Techniques: Covers various methods for finding integrals, including substitution, integration by parts, and trigonometric substitutions.",-
15,4,4,1,,-,inverse chain rule and partial integrate,-,Differentials and integrals,-,Understand,-,Inverse Chain Rule and Partial Integrate: Could refer to the reverse process of the chain rule for derivatives and techniques for integrating functions involving partial derivatives.,-
15,4,4,2,,-,Repeated partial integration and substitution rule,-,Differentials and integrals,-,Understand,-,Repeated Partial Integration and Substitution Rule: Involves techniques for repeatedly applying integration by parts or substitution to evaluate integrals.,-
15,5,,,,-,Functions of more variables,-,Functions of more variables,-,Understand,-,,-
15,5,1,,,-,Functions of 2 or more variables,-,Functions of more variables,-,Understand,-,Functions of 2 or more variables: Introduction to functions that depend on multiple variables.,-
15,5,2,,,-,Differentiating functions of 2 or more variables,-,Functions of more variables,-,Understand,-,Differentiating functions of 2 or more variables: Discusses the process of finding derivatives of functions with respect to multiple variables.,-
15,5,2,1,,-,Partial derivatives,-,Functions of more variables,-,Understand,-,"Partial derivatives: Examines the concept of partial derivatives, which represent how a function changes with respect to each of its variables, holding the others constant.",-
15,5,2,2,,-,gradient,-,Functions of more variables,-,Understand,-,"Gradient: Introduces the gradient vector, which is a vector that points in the direction of the greatest rate of increase of a function.",-
15,5,2,2,1,-,Chain rules,-,Functions of more variables,-,Understand,-,Chain rules: Covers rules for finding derivatives of composite functions involving multiple variables.,-
15,5,3,,,-,Tangent vectors and tangent plane,-,Functions of more variables,-,Understand,-,"Tangent vectors and tangent plane: Explores tangent vectors and planes, which represent local linear approximations to surfaces defined by functions of multiple variables.",-
15,5,4,,,-,Stationary points,-,Functions of more variables,-,Understand,-,"Stationary points: Points where the partial derivatives of a function are all zero, indicating potential maxima, minima, or saddle points.",-
15,6,,,,-,Differential equations,-,Differential equations,-,Understand,-,,-
15,6,1,,,-,Introduction,-,Differential equations,-,Understand,-,"Introduction: Provides an overview of differential equations, which describe how quantities change over time or space.",-
15,6,2,,,-,Terminologle,-,Differential equations,-,Understand,-,"Terminology: Covers essential terms used in differential equations, such as order, degree, solution, and initial conditions.",-
15,6,3,,,-,Separating variables,-,Differential equations,-,Understand,-,Separating variables: Describes a method for solving first-order ordinary differential equations by isolating variables on opposite sides of the equation.,-
15,6,4,,,-,Line element field and solution curves,-,Differential equations,-,Understand,-,Line element field and solution curves: Introduces the concept of a line element field and how solution curves can be constructed based on this field.,-
15,6,5,,,-,Asymptotics and stability,-,Differential equations,-,Understand,-,Asymptotics and stability: Explores the behavior of solutions to differential equations as time or space approaches infinity and stability analysis of equilibrium points.,-
15,6,6,,,-,linear 2nd order GDVs with constant coefficients,-,Differential equations,-,Understand,-,"Linear 2nd order ODEs with constant coefficients: Focuses on second-order ordinary differential equations with constant coefficients, which have applications in various fields of science and engineering.",-
15,6,7,,,-,Bifurcations,-,Differential equations,-,Understand,-,"Bifurcations: Discusses bifurcation theory, which studies qualitative changes in the solutions of differential equations as parameters vary.",-
